"","x"
"1",NA
"2",-0.00620183301920194
"3",0.00947668455395901
"4",-0.00491415814049806
"5",0.000649032245241347
"6",-0.00584296716316687
"7",0.00584717032774549
"8",0.00064796823364138
"9",-0.00389994809402845
"10",0.00259814241732204
"11",0.000973326998974496
"12",-0.00324528094577438
"13",-0.00097532838123761
"14",0.00357322593577829
"15",-0.00422524521846115
"16",0.00487897807868478
"17",-0.00260540806955867
"18",-0.00423081705597409
"19",0.00880538968168732
"20",-0.00262126714128666
"21",-0.000977589936770077
"22",-0.00195129278342885
"23",0.0003230196128981
"24",-0.00065398303548728
"25",0.00195694716242657
"26",-0.00424839869281046
"27",0.00588938988549144
"28",-2.72120578712e-06
"29",-0.00163826998689386
"30",-0.00556100752371612
"31",0.00490307989213727
"32",0.00427876382712964
"33",0.00097080040661396
"34",-0.00230623006330072
"35",-0.00456560190432994
"36",0.00717742046821557
"37",-0.00294793991591678
"38",-0.00421906469396648
"39",0.0022697795071336
"40",-0.00194998375040623
"41",-0.00358560744254691
"42",0.00520815177996813
"43",0.00229268664635396
"44",-0.00131140610881842
"45",-0.000653841124550526
"46",0.000980006501796556
"47",-8.61561223869899e-07
"48",-0.00195733209414302
"49",0.00293647703471559
"50",-0.000981123789196269
"51",-0.00292965551596457
"52",0.00162643790787598
"53",-0.00456631638992689
"54",0.00194251539869186
"55",0.00064873482164155
"56",-0.00264118873930814
"57",0.00494230642504122
"58",-0.000993410563132055
"59",0.00265065285680125
"60",-0.0036426493745894
"61",0.00298013519763103
"62",0.00132388724206318
"63",-0.0049623694896399
"64",-7.00796323611008e-06
"65",0.00198631026685937
"66",0.00265909943362565
"67",0.00696358095891987
"68",-0.00862938936767048
"69",0.003944632202762
"70",-0.00394613914745386
