"","x"
"1",NA
"2",-0.0436715574031564
"3",-0.0117045573865363
"4",-0.0113059599496959
"5",0.0023829923407796
"6",0.0481187594936335
"7",-0.0658918106978501
"8",0.0954512131579167
"9",-0.0668953394526412
"10",-0.00454348032756386
"11",0.0410789718679922
"12",0.0082849582015306
"13",-0.104241504669257
"14",0.043167102379849
"15",-0.0274173070081387
"16",-0.0640173389965026
"17",-0.062893720399576
"18",-0.044546371061418
"19",0.083691699094798
"20",0.206639729883929
"21",-0.152077731372886
"22",0.203200061613701
"23",-0.154263490938
"24",0.0194875425245314
"25",-0.163104775004182
"26",0.201576249659802
"27",-0.115860074696446
"28",0.10803193921201
"29",-0.118643217417415
"30",-0.0373013922135682
"31",0.01877713573413
"32",0.038522099447514
"33",0.130345528455284
"34",0.0539755783658225
"35",-0.0533327347280836
"36",-0.0424508444992045
"37",-0.13112486383836
"38",0.165993043440571
"39",0.0062888361017164
"40",-0.0860164147746344
"41",0.0839969006484169
"42",0.0253805263840269
"43",-0.109646464646465
"44",0.029812834224599
"45",-0.0515758456492647
"46",0.0274125098216044
"47",-0.0008325939898704
"48",0.0027360070963862
"49",0.0847783941178138
"50",-0.0828305604647853
"51",0.0798122527699602
"52",-0.0040275495863872
"53",-0.0035754916300993
"54",0.0009346713892169
"55",0.0312492366567602
"56",-0.122686167343857
"57",0.107706853242226
"58",-0.00663205696178219
"59",-0.0497313477149787
"60",0.0368417765361861
"61",-0.0653662188802828
"62",0.0552812406744991
"63",0.0312386609854964
"64",-0.163636705104609
"65",-0.123854323883461
"66",0.114495248397352
"67",0.277732528307903
"68",-0.128853734242298
"69",-0.0258977038747114
"70",0.0225694604199372
