"","V1","V2","V3","Intercept","Intercept p-val","Var1","Var1 p_val","Var2","Var2 p_val","Var1 Beta","Var2 Beta","Var 1 rob p_val","Var 2 rob p_val","r2","r2adj","r2 ex dummy","aic","bic","F","Num_obs","Gap","Max VIF","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","White_stat","SW_stat","JB_stat","RESET_stat","ADF p (noconst)","PP p (noconst)","KPSS lag (const)","Criteria1","Criteria2","Criteria3","RMSE","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"25961","UEMP15T26MoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-2.96755922290555","0.192226247503427","-9.28584809021207","5.55880708029468e-07","-0.134630762934168","-0.567741829587147","0.143332172726843","0.00126690593317159","0.313304791427892","0.293107873528712",NA,"249.706842531835","256.452328257983","2.81823096037748e-06","70","No gap","1.01357218937349","0.0177050071068888","0.00942026195162363","0.990579738048376","0.120711340941281","0.337202804197164","0.0383759894401981","0.0900459595458841","0.217085060501544","0.0179585205310312","0.01","0.1","","","","1.18271890863792","","","","","","","","",""
"1487","W875RX1MoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.00139188194844206","0.203737292578813","-9.34039633486042","5.37217420998771e-07","0.128375852751004","-0.571076939091046","0.056272987922059","2.66573583695651e-05","0.312438623524878","0.292216230099139",NA,"249.795081892519","256.540567618667","2.94164364234017e-06","70","No gap","1.02101079404242","0.010794522430216","0.00440748224980121","0.995592517750199","0.161633947803406","0.178581851077849","0.00879856266843112","0.0280580892429451","0.0899580769429581","0.0196724424439657","0.01","0.1","","","","2.43282057074452","","","","","","","","",""
"44741","USGG2YR_IndexMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-1.4696835857652","0.204918682476357","-9.7135139129055","5.28158464004312e-07","-0.133157635421105","-0.59388955182738","0.241422075220798","0.0016403859117355","0.31235293453149","0.29212802084124",NA,"249.803805267626","256.549290993774","2.95413402884304e-06","70","No gap","1.10235116372706","0.0368291349563017","0.0193869275408826","0.980613072459117","0.100731998204025","0.0183969498985389","0.0133007274077335","0.187135763279501","0.266926952270223","0.0135721427769268","0.01","0.1","","","","1.01101651769567","","","","","","","","",""
"39031","ISRATIOMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-30.7829992272839","0.207110170504556","-8.55210452594623","4.32056110438341e-06","-0.132847166267014","-0.522880346868818","0.187725717469846","0.000704094743909354","0.312195485664985","0.29196594112572",NA,"249.819831161762","256.56531688791","2.97721875430756e-06","70","No gap","1.05045473280899","0.0417727549179849","0.0202518968654258","0.979748103134574","0.148245800106762","0.583651460122274","0.0124352324122778","0.0822459540863453","0.098686649990974","0.0121836597941596","0.01","0.1","","","","0.936287238207086","","","","","","","","",""
"297","RPIMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.00121070301895987","0.207147742505639","-9.36656923769881","5.29843079510759e-07","0.127362218116514","-0.572677164681505","0.0584550867081603","3.75298401171208e-05","0.312192803145782","0.291963179708893",NA,"249.820104169534","256.565589895682","2.9776135709314e-06","70","No gap","1.02507154774371","0.0105238617076804","0.00427059649835494","0.995729403501645","0.163394071819333","0.169574741857762","0.00984099399870218","0.0285139968634969","0.0991977042594706","0.0199580810431386","0.01","0.1","","","","2.7339257833144","","","","","","","","",""
"40525","AMBSLMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.00257571300810361","0.208036349935417","-8.58896078284413","3.72844455059616e-06","0.132639168306812","-0.525133758567961","0.284767479803727","0.000259320116463476","0.312129523542793","0.29189803894111",NA,"249.826544009764","256.572029735912","2.98694189659887e-06","70","No gap","1.04314343923929","0.012220183413077","0.00517858464878268","0.994821415351217","0.0927956797408383","0.0579737801162623","0.0237217357425889","0.133672790249578","0.100817024743492","0.0202431676853572","0.01","0.0715685942533692","","Fail","","0.956820892694594","","","","","","","","",""
"42543","WPSID62MoMDifferenceL0","BAA10YB_IndexMoMDifferenceL0",NA,"0",NA,"0.0550610840309082","0.0262919751788572","-0.05381445850119","1.77624608343732e-05","0.234121720448919","-0.478833014845151","0.0647366975022639","0.00134869102790818","0.311799297216507","0.291558100075816",NA,"249.860140881252","256.6056266074","3.03608412222101e-06","70","No gap","1.0282637759375","0.132056537122506","0.0782140631025204","0.92178593689748","0.0653704500816333","0.407659382643852","0.106622777747768","0.201786694515733","0.127427985241954","0.0391983127510263","0.01","0.1","","","","1.43167807582203","","","","","","","","",""
"38913","ISRATIOMoMPercentChangeL0","BAA10YB_IndexMoMDifferenceL0",NA,"0",NA,"-54.7277553710767","0.0266080889976877","-0.052516696700888","3.108558880265e-05","-0.236183198509062","-0.467285724159772","0.0587301573895421","0.000415850623398121","0.311588738526184","0.291341348482837",NA,"249.881554480466","256.627040206614","3.06782689274421e-06","70","No gap","1.04764369592239","0.0714515116067877","0.0365510687583811","0.963448931241619","0.258865570080371","0.835253101661891","0.00967854999587808","0.0614565569974731","0.116295534548158","0.047570671964253","0.01","0.1","","","","0.710490746984932","","","","","","","","",""
"2079","W875RX1MoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"16.5170303895033","0.21631413599586","-9.33294468443822","5.55051275258258e-07","0.12471998693541","-0.57062134110979","0.0782914409119977","0.000568273478433537","0.311554743319933","0.291306353417578",NA,"249.885011143389","256.630496869537","3.07298194879291e-06","70","No gap","1.02113652394168","0.0107518348984095","0.00438909378074165","0.995610906219258","0.159357744344052","0.163877588910624","0.00899728581340357","0.0278708095073781","0.0883275020789055","0.019687929407677","0.01","0.1","","","","2.31676472922927","","","","","","","","",""
"20249","CE16OVMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.000592405188468544","0.217854808626016","-8.69602867445766","2.51559810540999e-06","-0.111081799220044","-0.531679948004204","0.115381861434356","0.000196050643502636","0.311450598750316","0.291199145772384",NA,"249.895599593888","256.641085320037","3.08882688726531e-06","70","No gap","1.0258048591501","0.0356736697713332","0.0153395334800399","0.98466046651996","0.0544377720185711","0.274953487448791","0.00926159167766064","0.0212401330585549","0.211365171402388","0.0170174593254467","0.01","0.1","","","","0.923005481121052","","","","","","","","",""
