"","DV","Variable","# datapoints","R2","adjR2","AIC","BIC","F","RMSE","Coef","p-value","Robst p","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","RMSE_OS","ADF pvalue","PP pvalue","KPSS pvalue","Criteria1","Criteria2","Criteria3"
"1","FI_deved_intl","USGG30YR_IndexMoMDifferenceL0","70","0.528861700281852","0.522033608981588","26.6147725207851","31.1117630048838","6.8800520836021e-13","0.284391222778605","-1.78815517792661","6.88015691739061e-13","2.30900687822361e-11","0.813002033395857","0.407481620807877","0.592518379192123",NA,"0.359264012957941","0.02325343731125","0.01","0.1","","",""
"2","FI_deved_intl","USGG30YR_IndexMoMPercentChangeL0","70","0.51888655205647","0.511913893390622","28.0813719148744","32.5783623989731","1.43030032262459e-12","0.287386081993158","-5.00442327321122","1.43034886725737e-12","4.28741405368585e-10","0.851720160608858","0.435689835541777","0.564310164458223",NA,"0.346088400706963","0.0231927184274728","0.01","0.1","","",""
"3","FI_deved_intl","USGG10YR_IndexMoMPercentChangeL0","70","0.515888897244574","0.50887279430609","28.5161650649524","33.0131555490511","1.77702297321503e-12","0.288279994370147","-3.52945909524121","1.77705532438388e-12","8.71788472389353e-12","0.440004657601133","0.242049194813911","0.757950805186089",NA,"0.310391034890811","0.0507697377082327","0.01","0.1","","",""
"4","FI_deved_intl","USGG10YR_IndexMoMDifferenceL0","70","0.511697547151511","0.504620700008779","29.1196044591631","33.6165949432618","2.40185649147406e-12","0.289525244024484","-1.61384371445712","2.40184102067824e-12","3.99351836244473e-12","0.413913309727849","0.227110569305764","0.772889430694236",NA,"0.332555474141576","0.0515669271049618","0.01","0.1","","",""
"5","FI_deved_intl","USGG2YR_IndexMoMDifferenceL0","70","0.173096223975492","0.161112111279485","65.9923383224808","70.4893288065796","0.000307945448666747","0.376764062403445","-1.42119942448738","0.000307945448666763","0.00122917700415834","0.13769018931443","0.0845980240467303","0.91540197595327",NA,"0.396553629903804","0.0145959790962332","0.01","0.1","","",""
"6","FI_deved_intl","USGG2YR_IndexMoMPercentChangeL0","70","0.15995457731334","0.147780005970055","67.0960724086212","71.5930628927199","0.000549094559534891","0.379746140161527","-1.08244159869842","0.000549094559534883","0.000149154049280689","0.050941984780748","0.0339279602125771","0.966072039787423",NA,"0.338615983476412","0.0176775251151034","0.01","0.1","","",""
"7","FI_deved_intl","ISRATIOMoMPercentChangeL1","70","0.133014562086402","0.120449555739828","69.305707506902","73.8026979910007","0.00176580987597397","0.385787262884701","21.2807917941592","0.00176580987597393","0.000889601782612854","0.282918886482152","0.183887172308922","0.816112827691078",NA,"0.364572593890874","0.0135875107403953","0.01","0.1","","",""
"8","FI_deved_intl","ISRATIOMoMDifferenceL1","70","0.132379645119111","0.119805437077359","69.3569516453452","73.853942129444","0.00181465059285935","0.385928498273495","15.7656406250001","0.00181465059285935","0.00092673394304364","0.279141516433673","0.171134347219766","0.828865652780234",NA,"0.365723161071184","0.0129849482184875","0.01","0.1","","",""
"9","FI_deved_intl","BAA10YB_IndexMoMPercentChangeL0","70","0.13167254769789","0.119088091867425","69.4139773485583","73.910967832657","0.00187061346329587","0.386085729179217","1.49932446018254","0.00187061346329586","0.0013321018580168","0.130859800617303","0.0764675190481153","0.923532480951885",NA,"0.356528160422954","0.0289237063409893","0.01","0.1","","",""
"10","FI_deved_intl","WPSID62MoMDifferenceL0","70","0.125299276436101","0.112622454355465","69.9258806932041","74.4228711773028","0.00245836623627949","0.387500017357157","-0.0209327699283219","0.00245836623627946","0.00028863038503838","0.505569441514885","0.297160349299781","0.702839650700219",NA,"0.315463046305698","0.0443110023514342","0.01","0.1","","",""
"11","FI_deved_intl","WPSID62MoMPercentChangeL0","70","0.11390014747867","0.101058120630535","70.8322299816846","75.3292204657833","0.00399907337234306","0.390016800762961","-4.05835608653125","0.00399907337234305","0.000687839674224086","0.523161647068824","0.309238591662286","0.690761408337714",NA,"0.316610377433629","0.0442699144207135","0.01","0.1","","",""
"12","FI_deved_intl","M2REALMoMPercentChangeL0","70","0.11289165654995","0.100035013891254","70.9118533138825","75.4088437979813","0.0041745071632322","0.39023868126214","28.480539907174","0.00417450716323219","0.00282383126030716","0.727742248183218","0.651016983926564","0.348983016073436",NA,"0.362437926902815","0.056541890912427","0.01","0.1","","",""
