"","x"
"1",NA
"2",-0.0418524952263545
"3",0.0762626148427121
"4",-0.0289677522462402
"5",-0.0422652752194065
"6",0.0243633144698715
"7",-0.0460595108477708
"8",0.0777075857290766
"9",-0.0097316454478095
"10",-0.00304870789219
"11",0.0090487618292465
"12",-0.0135625942540381
"13",-0.0161423838767056
"14",0.00705752551406243
"15",-0.0513858302915958
"16",0.0612908720845028
"17",-0.026505601515574
"18",-0.0239056337760934
"19",0.0319174512812858
"20",-0.00216579679439639
"21",-0.017936419527393
"22",0.0528599952276534
"23",-0.049661131570545
"24",0.0144543768591394
"25",-0.0226037055219498
"26",-0.0059733208842808
"27",0.0108271460009134
"28",0.0615224891040773
"29",-0.0479595332420444
"30",-0.0081354700148796
"31",0.0178524890177052
"32",0.0187648418657943
"33",0.0684930555451126
"34",-0.0610146751326827
"35",-0.0635829981902406
"36",0.0927289861382896
"37",-0.043516937370848
"38",-0.0114655828629826
"39",0.0142724798611693
"40",-0.0248377987010588
"41",-0.0531341320315842
"42",0.0853285816795958
"43",0.0071782257457474
"44",-0.0098244577881416
"45",0.0011874289734016
"46",-0.0102276958921568
"47",0.0105171925346493
"48",-0.0124196583699013
"49",0.0154689100391247
"50",-0.0034545753912983
"51",-0.0261617690995945
"52",-0.0171491280290285
"53",0.0388191273451625
"54",-0.00558881735708351
"55",0.0231975252238131
"56",-0.0476550721099179
"57",0.0283133195119757
"58",-0.0452147138051965
"59",-0.0182550887077739
"60",0.022272276551112
"61",0.0472781806899539
"62",-0.0710375163787098
"63",0.0682387718908248
"64",-0.0264262460196328
"65",0.0321703335100044
"66",-0.0196304791225598
"67",0.046757022165858
"68",-0.0626185739246808
"69",-0.000243535636942502
"70",0.00829565274478284
