"","x"
"1",NA
"2",-0.12501484384897
"3",-0.0940310594375142
"4",0.0796728086842085
"5",0.0555319756726284
"6",-0.0144071195315469
"7",-0.0914006741758915
"8",0.125220934303842
"9",-0.082645271360854
"10",0.0436076354733796
"11",-0.0185153165888596
"12",0.025677877940582
"13",-0.109584754253175
"14",0.0620623763814316
"15",-0.0357286400795676
"16",-0.0425670045972143
"17",-0.0364614705921826
"18",-0.079554365684111
"19",0.173252100015791
"20",0.213591344701421
"21",-0.281207872789802
"22",0.258036933431448
"23",-0.145840267244761
"24",0.00483409792380363
"25",-0.126869125598693
"26",0.040677109943728
"27",0.0044449171449992
"28",0.060204999330189
"29",-0.0255147169319912
"30",-0.0044015527385424
"31",-0.0916615870781886
"32",0.0699982328587972
"33",0.124290499801228
"34",0.0315827928232846
"35",-0.0991665219844862
"36",-0.0693397924336017
"37",-0.0590053601467232
"38",0.193344660874081
"39",0.0866613604815315
"40",-0.169810851743537
"41",0.0583814964259468
"42",0.077690296051968
"43",-0.201669617315496
"44",0.0617871189104163
"45",0.000478478369106299
"46",-0.074251850306864
"47",0.133225337772083
"48",-0.0836245964825936
"49",0.177345279127353
"50",-0.009276611666215
"51",-0.201661135006638
"52",0.188082283707517
"53",-0.103326455129748
"54",0.0169625001154125
"55",0.0357202613012987
"56",-0.136774635123439
"57",0.126847509645857
"58",0.0038898565726552
"59",-0.0309517169235554
"60",-0.0191632166686965
"61",-0.0153581459288559
"62",0.0247712744682706
"63",0.0460406285170049
"64",-0.216191626221901
"65",-0.031358586319686
"66",0.128924196721692
"67",0.113511380740127
"68",0.082880493223127
"69",-0.0540794766518664
"70",0.0381852547361144
