"","x"
"1",NA
"2",-0.0816692753009624
"3",0.0566346016271712
"4",0.0196645255818683
"5",-0.0166690801124792
"6",-0.0092509254346656
"7",-0.0556350535605613
"8",0.0807640745365713
"9",-0.0416508197185724
"10",0.0030865635089198
"11",0.0162548725010001
"12",-0.0074288917083483
"13",-0.0292150862850151
"14",0.052901109764564
"15",-0.0578482689191345
"16",0.0419356565584228
"17",0.0039210392290083
"18",-0.0354835497206705
"19",-0.0216176483575366
"20",0.0858338492790504
"21",-0.0762843996836385
"22",0.0299137113281232
"23",0.00302223449869912
"24",-0.0379105778283386
"25",0.0476436674175899
"26",-0.0835393624873818
"27",0.030394186235822
"28",0.11561562775114
"29",-0.0814045660865044
"30",-0.0267516118180796
"31",-0.0266901083408603
"32",0.0489606507042903
"33",0.0626156074125962
"34",-0.0578484451350181
"35",0.0130703416839591
"36",-0.0187271470066493
"37",0.0381868509610267
"38",-0.0352737175375293
"39",-0.00616580799379666
"40",-0.0123687642240441
"41",0.0541754315161135
"42",-0.0225449343489791
"43",0.0036012243234176
"44",0.0213968411289648
"45",-0.0423785863872179
"46",0.0130132323611609
"47",0.00418672617347113
"48",-0.0126218452998536
"49",0.0190631230790277
"50",-0.0176364802407658
"51",0.0121939843696614
"52",0.0084523722002044
"53",0.0070018233343309
"54",-0.0235851065028676
"55",0.0493784024702409
"56",-0.0927195887845663
"57",0.0050701483698902
"58",0.0364584798617618
"59",0.019140852717056
"60",-0.0230541893815615
"61",0.0357916705271101
"62",-0.0051266997755272
"63",-0.0305075562867106
"64",-0.0705165725583513
"65",0.0876535486723002
"66",-0.111892264836214
"67",0.173408596590631
"68",-0.0476497892857327
"69",-0.0187800362046049
"70",0.0272165941158002
