"","V1","V2","V3","Intercept","Intercept p-val","Var1","Var1 p_val","Var2","Var2 p_val","Var1 Beta","Var2 Beta","Var 1 rob p_val","Var 2 rob p_val","r2","r2adj","r2 ex dummy","aic","bic","F","Num_obs","Gap","Max VIF","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","White_stat","SW_stat","JB_stat","RESET_stat","ADF p (noconst)","PP p (noconst)","KPSS lag (const)","Criteria1","Criteria2","Criteria3","RMSE","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"34539","CES0600000007MoMDifferenceL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-5.77664377940202","0.00720461492842778","-27.7792383858522","6.23402508769255e-06","-0.282405117333338","-0.499095523536724","0.026238868196647","5.73241765033356e-06","0.300558716921396","0.279986914477907",NA,"395.949797868266","402.695283594414","5.26675250178688e-06","70","No gap","1.01051657211741","0.335665099199747","0.788306574023582","0.211693425976418","0.532033320864227","0.843713461223924","0.389280135710003","0.714310686517603","0.204536680882673","0.0182274496960818","0.01","0.1","","","","3.05339783657652","","","","","","","","",""
"34835","CES0600000007MoMPercentChangeL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-236.926085616197","0.00728911033314441","-27.7607890390717","6.31651549344757e-06","-0.281968790672396","-0.498764053455995","0.0274737087313279","5.82346442808909e-06","0.300341868709267","0.279763688377186",NA,"395.971496647945","402.716982374093","5.32255449481323e-06","70","No gap","1.01030411298648","0.333014947480177","0.789830174064886","0.210169825935114","0.52824291280195","0.84162111142741","0.392880004603602","0.713401876334761","0.203947338340522","0.0180581535237143","0.01","0.1","","","","3.04730082469351","","","","","","","","",""
"34543","CES0600000007MoMDifferenceL1","USGG30YR_IndexMoMPercentChangeL0",NA,"0",NA,"-6.364832479849","0.0039307774338159","-38.0162354054842","1.64719492506955e-05","-0.311160135871294","-0.483521609618424","0.0210955260822466","6.74965699299093e-06","0.281068479644769","0.259923434928439",NA,"397.873696136704","404.619181862852","1.3408365755696e-05","70","No gap","1.02794335452896","0.328164199183139","0.784304577301777","0.215695422698223","0.622881912243435","0.95975817051214","0.644215556513859","0.669851909199365","0.246449487393148","0.01","0.01","0.1","","","","3.17547272621318","","","","","","","","",""
"34839","CES0600000007MoMPercentChangeL1","USGG30YR_IndexMoMPercentChangeL0",NA,"0",NA,"-260.911022176053","0.00399946747381885","-37.9744291986627","1.678329742376e-05","-0.310513573061163","-0.482989884049104","0.017310539252124","4.21137983226412e-06","0.280733364060636","0.259578463003596",NA,"397.906317637727","404.651803363876","1.36225097248088e-05","70","No gap","1.02746491160204","0.325087949718095","0.786147518252992","0.213852481747008","0.618271416775717","0.958451779635062","0.64342408318061","0.668980636969543","0.248685151803512","0.01","0.01","0.1","","","","3.16887680067387","","","","","","","","",""
"44883","USGG10YR_IndexMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-35.1266553062162","4.05752997324572e-06","-13.1395571027805","0.0290255816675343","-0.631102846544515","-0.280646867661925","7.15761608704411e-07","0.0148912249314219","0.274653629209721","0.253319912421771",NA,"398.495518967403","405.241004693551","1.81361476481179e-05","70","No gap","1.48816333353669","0.395174717317866","0.755209500240292","0.244790499759708","0.227910507614069","0.777080166403761","0.668578680387078","0.756737264781876","0.300721885360285","0.01","0.01","0.1","","","","2.9066936383584","","","","","","","","",""
"25525","UEMP15T26MoMDifferenceL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-0.0124459735958758","0.0332640412412211","-23.1014667782856","0.000223507659431177","-0.228092775801638","-0.41505236738408","0.0302172890462521","8.3132072142082e-05","0.272135470084043","0.250727689792398",NA,"398.738114608738","405.483600334886","2.04041685973877e-05","70","No gap","1.06050630626488","0.30091151895699","0.812852116234262","0.187147883765738","0.491205728625621","0.949913334277685","0.263198825537186","0.739242777252059","0.182007153556312","0.01","0.01","0.1","","","","2.64292444469354","","","","","","","","",""
"23893","UEMP5TO14MoMDifferenceL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"0.0109835648148086","0.0356976829128162","-28.0324849115981","8.5992454376821e-06","0.223331660982906","-0.50364547575627","0.0529476821153816","3.80796215536559e-06","0.270833465327463","0.24938739077827",NA,"398.863218814729","405.608704540878","2.16824705001617e-05","70","No gap","1.02261627180617","0.165610094203808","0.90012905337536","0.0998709466246402","0.424695067961569","0.927034852381089","0.242821756203023","0.724658872704976","0.103225971372704","0.01","0.01","0.1","","","","2.54142675427057","","","","","","","","",""
"25925","UEMP15T26MoMPercentChangeL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-13.4929067769853","0.0465915612715089","-23.7322602803519","0.000147764075099491","-0.213845731691839","-0.426385515139409","0.0276179741841361","0.000168820110281007","0.26594128191299","0.244351319616314",NA,"399.331300013316","406.076785739464","2.72174373805445e-05","70","No gap","1.04356931386295","0.344227010109562","0.783182099411549","0.216817900588451","0.563470447765974","0.801362961731034","0.194918415041042","0.677772599232008","0.121875740006899","0.01","0.01","0.1","","","","2.79799378709333","","","","","","","","",""
"24309","UEMP5TO14MoMPercentChangeL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"23.0266146957554","0.0479246415338116","-27.6848890902589","1.08968510345422e-05","0.210569344782893","-0.497400397470796","0.0521380875310635","7.1896828442221e-06","0.26542512668098","0.243819983348067",NA,"399.380503392484","406.125989118632","2.78757359780668e-05","70","No gap","1.0167803922141","0.171810281914932","0.89216780786379","0.10783219213621","0.445387975915858","0.881629445920475","0.268218246409764","0.731409005621649","0.0921787966738599","0.01","0.01","0.1","","","","2.53177798422715","","","","","","","","",""
"15025","IPNMATMoMPercentChangeL0","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-51.8650542032746","0.0489038294756015","-26.5937029036491","1.91613955581656e-05","-0.206956318225705","-0.477795607248778","0.015550404268142","1.26361315432736e-05","0.265055330533423","0.24343931084323",NA,"399.415733588642","406.16121931479","2.83568448457006e-05","70","No gap","1.00129366828141","0.219847252908535","0.850693446559398","0.149306553440602","0.641902466841498","0.966326280154457","0.289246191454336","0.507714725493356","0.164880335506898","0.01","0.01","0.1","","","","2.82677131089492","","","","","","","","",""
"14529","IPNMATMoMDifferenceL0","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-0.530556981854761","0.0573126638130716","-26.5821825951483","1.99506888653923e-05","-0.200100949582197","-0.477588627693665","0.0268391174616957","8.88870824667449e-06","0.262162856902238","0.240461764458186",NA,"399.69068730246","406.436173028608","3.2408391575478e-05","70","No gap","1.00131037552591","0.214107332212572","0.85385819127819","0.14614180872181","0.688369080918462","0.966613255034227","0.290363561275177","0.502376647386667","0.165630254068235","0.01","0.01","0.1","","","","2.83945200034284","","","","","","","","",""
"44851","USGG10YR_IndexMoMPercentChangeL0","USGG30YR_IndexMoMDifferenceL1",NA,"0",NA,"-26.5770794737919","2.04736841996823e-05","-5.42208419876331","0.0639130502557816","-0.477496942493743","-0.196442513599781","5.09288370644982e-05","0.0648256382199027","0.260185435778001","0.238426183889119",NA,"399.878038030158","406.623523756306","3.54958686406004e-05","70","No gap","1.00134305640167","0.571986369379848","0.591199352526371","0.408800647473629","0.815667699818175","0.99256145814411","0.481762833698303","0.656053087740377","0.150781034384318","0.0128201748205899","0.01","0.1","","","","2.59118932155886","","","","","","","","",""
"34537","CES0600000007MoMDifferenceL1","USGG10YR_IndexMoMDifferenceL0",NA,"0",NA,"-5.77388060559796","0.00900600251682917","-11.6587235303455","4.6938742936517e-05","-0.282270032939675","-0.45666196437593","0.0268873596979204","0.000289011695078375","0.259552578549962","0.237774713213196",NA,"399.937892311482","406.68337803763","3.65429540838402e-05","70","No gap","1.01254372760494","0.345705412097072","0.78883953187903","0.21116046812097","0.729052529455773","0.797930615938038","0.352791531233005","0.57684367801994","0.213494711444531","0.0196888260509451","0.01","0.1","","","","3.14760699840403","","","","","","","","",""
"34833","CES0600000007MoMPercentChangeL1","USGG10YR_IndexMoMDifferenceL0",NA,"0",NA,"-236.95563349815","0.00906342037574603","-11.6525243341109","4.73258558178226e-05","-0.282003955987855","-0.456419147302289","0.0274257838394044","0.000297783039939917","0.259428090442336","0.23764656369064",NA,"399.949660108663","406.695145834811","3.67524239053285e-05","70","No gap","1.01237020091826","0.342861016389406","0.790439993096536","0.209560006903464","0.725816352253456","0.797406258017094","0.353420664733104","0.575729821055036","0.215548519667563","0.0195577174201122","0.01","0.1","","","","3.14211846167623","","","","","","","","",""
"44852","USGG10YR_IndexMoMPercentChangeL0","USGG30YR_IndexMoMPercentChangeL1",NA,"0",NA,"-26.3845257698501","2.33295963305007e-05","-15.0419112049281","0.0697658861462857","-0.474037427501184","-0.192421938516943","7.12257794110152e-05","0.0436012629872372","0.258602372494687","0.236796559921002",NA,"400.02766476513","406.773150491278","3.817161421793e-05","70","No gap","1.00037731594914","0.520424710755334","0.62811666858056","0.37188333141944","0.968715097434016","0.991381690417523","0.487930879132932","0.695181538587583","0.168202786051613","0.0102163331914861","0.01","0.1","","","","2.58879071701594","","","","","","","","",""
"34541","CES0600000007MoMDifferenceL1","USGG30YR_IndexMoMDifferenceL0",NA,"0",NA,"-6.23636043616838","0.00529208699653897","-12.7410281827184","5.08840243559558e-05","-0.30487947118862","-0.457362499800197","0.0220638785242163","0.000112897990102523","0.25787270109541","0.236045427598217",NA,"400.096523738995","406.842009465143","3.94698837105079e-05","70","No gap","1.02640563047494","0.342720239683033","0.773929302031013","0.226070697968987","0.784084350896888","0.988667686442838","0.642712238547395","0.578644612558646","0.235438001404938","0.0107346224454782","0.01","0.1","","","","3.1757385189895","","","","","","","","",""
"34837","CES0600000007MoMPercentChangeL1","USGG30YR_IndexMoMDifferenceL0",NA,"0",NA,"-255.802624470262","0.0053512764231642","-12.7300533323307","5.15410303286676e-05","-0.304434003056748","-0.456968537481282","0.0189493004964877","9.64127351164218e-05","0.257651823595346","0.235818053701092",NA,"400.117354564934","406.862840291083","3.98712603801865e-05","70","No gap","1.02604500266005","0.339406984833162","0.775903222411626","0.224096777588374","0.781287053197472","0.988464012355314","0.64297138378886","0.577797190020678","0.239874357519863","0.0106148985602529","0.01","0.1","","","","3.17000703363486","","","","","","","","",""
"25725","UEMP15T26MoMPercentChangeL0","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"11.9179873322862","0.0740452827008822","-25.6251004093379","3.85589035452447e-05","0.188805966261242","-0.460393216215501","0.0787317059875923","2.65413589474638e-05","0.257530424659074","0.23569308420787",NA,"400.128800987296","406.874286713444","4.00935496193133e-05","70","No gap","1.00273787522571","0.460578783082444","0.693134657680076","0.306865342319924","0.352830667055992","0.804598227427289","0.46120811414465","0.531259343639936","0.3088658786829","0.01","0.01","0.1","","","","2.50174620971591","","","","","","","","",""
"44881","USGG10YR_IndexMoMPercentChangeL0","BAA10YB_IndexMoMDifferenceL0",NA,"0",NA,"-33.3326846199647","1.14388392576178e-05","-0.073451396643318","0.0756030255131542","-0.598871482731453","-0.228315462427808","5.36156547231272e-07","0.0329231960053519","0.257156273938467","0.235307929054304",NA,"400.164067016317","406.909552742465","4.07862362667988e-05","70","No gap","1.46560888320963","0.308042061623418","0.801674082423544","0.198325917576456","0.379582932455119","0.930719434236387","0.646632141280642","0.700999065991892","0.349415817301943","0.01","0.01","0.1","","","","2.77165090346962","","","","","","","","",""
"44745","USGG2YR_IndexMoMPercentChangeL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-5.83712504153874","0.0800038756597572","-29.099624789382","8.58290216223029e-06","-0.186452020151881","-0.522818238111796","0.0510085597482066","4.50214555078919e-05","0.256141494837335","0.234263303509021",NA,"400.259626902647","407.005112628795","4.27239426130654e-05","70","No gap","1.07996251128364","0.496054491368187","0.642447034123548","0.357552965876452","0.475465330581379","0.992456511987729","0.816629281549491","0.81861316008349","0.0712705644057502","0.01","0.01","0.1","","","","2.77945168481391","","","","","","","","",""
"37555","HOUSTMWMoMPercentChangeL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-3.21575666452106","0.0957084542872973","-24.3481649478501","0.000109785731087919","-0.178451229756073","-0.437451162735791","0.0539878489583549","0.000100154434206304","0.252948073034374","0.230975957535385",NA,"400.559497187604","407.304982913752","4.94227458875951e-05","70","No gap","1.03448167097341","0.391899303450336","0.750512514857408","0.249487485142592","0.404401864981741","0.887577858033274","0.695219202057569","0.808468748357254","0.227268497976356","0.01","0.01","0.1","","","","2.55097434466196","","","","","","","","",""
"40589","AMBSLMoMPercentChangeL0","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"38.0259583408388","0.0957844272344753","-24.5294980842228","9.43646398913619e-05","0.179397936199779","-0.440709083466928","0.102446434615212","0.000153026769806019","0.252934013134067","0.230961484108598",NA,"400.560814611098","407.306300337246","4.94543811987436e-05","70","No gap","1.02799439188542","0.294820147235916","0.805674225527638","0.194325774472362","0.00737106654839382","0.174577022490825","0.758076696447215","0.891907939549661","0.239296818561283","0.01","0.01","0.1","","","","2.65494540623285","","","","","","","","",""
"44868","USGG10YR_IndexMoMPercentChangeL0","AAIIBEAR_IndexMoMPercentChangeL1",NA,"0",NA,"-26.6266979718548","2.17385078958334e-05","2.73819512625024","0.0974293918249757","-0.478388412948184","0.17485773075419","2.59998281351064e-05","0.12867514693642","0.252632469341787","0.230651071381252",NA,"400.589063530168","407.334549256316","5.01376165775724e-05","70","No gap","1.00210938573214","0.516901581853277","0.467981989262616","0.532018010737384","0.639257964342468","0.110595424852892","0.414435348866505","0.677239452278347","0.1015276534312","0.01","0.01","0.1","","","","2.80931426921957","","","","","","","","",""
"37299","HOUSTMWMoMDifferenceL1","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"-0.0208688972021105","0.099987937600485","-24.3296286143046","0.000113027325247719","-0.17800598463795","-0.437118129807859","0.0652403630020596","5.63603413708604e-05","0.252174083857963","0.230179203971432",NA,"400.631983708746","407.377469434894","5.11938035410164e-05","70","No gap","1.03607472021916","0.378125021188265","0.755305259268419","0.244694740731581","0.471960605338145","0.899338201183574","0.605605660253914","0.734865349295361","0.279228843252854","0.01","0.01","0.1","","","","2.59437618394267","","","","","","","","",""
"29123","USCONSMoMDifferenceL0","USGG10YR_IndexMoMPercentChangeL0",NA,"0",NA,"0.0202985148898114","0.100028410816109","-24.960500046882","6.73361284792659e-05","0.143586703324764","-0.448452677701257","0.022202128677656","3.72081377072213e-05","0.252166933745834","0.230171843561888",NA,"400.632652989451","407.378138715599","5.12104482869313e-05","70","No gap","1.01564412124428","0.247263672756747","0.803473424331522","0.196526575668478","0.133126732682707","0.46769890079168","0.220987142677391","0.420561115117324","0.430675620624833","0.0133247895214617","0.01","0.1","","","","2.44537521631051","","","","","","","","",""
"44862","USGG10YR_IndexMoMPercentChangeL0","AAIIBULL_IndexMoMDifferenceL1",NA,"0",NA,"-26.063166347077","3.08168550082806e-05","-0.0933044016371125","0.105236469292717","-0.468263725316674","-0.172297230276805","1.76534052801335e-05","0.154564274757797","0.251271796231474","0.229250378473577",NA,"400.716391136004","407.461876862153","5.33362596432108e-05","70","No gap","1.00014047839253","0.438190609836808","0.738262629752356","0.261737370247644","0.206919936923392","0.394981420174251","0.204595107252937","0.426746555509415","0.268173199299373","0.01","0.01","0.1","","","","2.95572611333253","","","","","","","","",""
