"","V1","V2","V3","Intercept","Intercept p-val","Var1","Var1 p_val","Var2","Var2 p_val","Var1 Beta","Var2 Beta","Var 1 rob p_val","Var 2 rob p_val","r2","r2adj","r2 ex dummy","aic","bic","F","Num_obs","Gap","Max VIF","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","White_stat","SW_stat","JB_stat","RESET_stat","ADF p (noconst)","PP p (noconst)","KPSS lag (const)","Criteria1","Criteria2","Criteria3","RMSE","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"2079","W875RX1MoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"13.5495900747259","0.559654545102309","-19.1115281097943","1.19723202879705e-08","0.0548548991083181","-0.626483889474109","0.212895272911629","3.48285104478068e-07","0.382644969283613","0.36448746838019",NA,"327.938476526918","334.683962253066","7.5542214261759e-08","70","No gap","1.02113652394168","0.739211252058801","0.585331780774304","0.414668219225696","0.32933239768228","0.882695550642529","0.883943341188423","0.946979735711672","0.396944255640943","0.0227728161617471","0.01","0.1","","","","3.38931512175244","","","","","","","","",""
"32887","USTRADEMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-69.0581654243211","0.561850888098937","-18.9012380381318","1.2257970277654e-08","-0.0538800285485293","-0.619590492920152","0.522073416856308","1.64309693456781e-07","0.382610278040111","0.364451756805997",NA,"327.942409950471","334.687895676619","7.5686677147857e-08","70","No gap","1.00050877654392","0.627750846220917","0.629510750757277","0.370489249242723","0.425010261538658","0.529198223610934","0.843772847936499","0.964906334041292","0.54013117897701","0.0233939324035274","0.01","0.1","","","","2.52878347592262","","","","","","","","",""
"893","RPIMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"14.1977392419613","0.564308022297136","-19.1334910482469","1.23299630112503e-08","0.0541838633360009","-0.627203843787914","0.20996566357843","3.33181841357166e-07","0.38257177261279","0.364412118866107",NA,"327.94677558172","334.692261307868","7.58473371886836e-08","70","No gap","1.02563672082966","0.740660112973805","0.597656254171968","0.402343745828032","0.338173903459592","0.874371604898165","0.882107146482391","0.943973327872679","0.403798869925889","0.0228921660722792","0.01","0.1","","","","3.67043111736409","","","","","","","","",""
"42697","WPSID62MoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"4.97757347983041","0.567041601229963","-18.5335742570661","3.31124185176474e-08","0.0559438402019387","-0.607538320312207","0.439562270568734","1.70644671838855e-07","0.382529310829793","0.364368408207139",NA,"327.951589457206","334.697075183354","7.60248884956738e-08","70","No gap","1.03849777991238","0.610159066348291","0.646059930260793","0.353940069739207","0.244793306728965","0.756157352419836","0.879542329128429","0.989894741111743","0.493934848459391","0.0223001524032247","0.01","0.1","","","","2.52810229320845","","","","","","","","",""
"32567","USTRADEMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.00425767036158302","0.575693738446414","-18.8916693262096","1.24473427436499e-08","-0.0520419232185431","-0.619276826538904","0.532735475726559","4.71553008358151e-07","0.382397487835096","0.36423270806554",NA,"327.966532068953","334.712017795101","7.65786721812489e-08","70","No gap","1.00030785682315","0.631182898944657","0.629160564544766","0.370839435455234","0.419269437705383","0.52448376480317","0.847283470145902","0.965582340858797","0.539179204020994","0.0232312341498283","0.01","0.1","","","","2.52802114874643","","","","","","","","",""
"21141","UNRATEMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"1.16976278101501","0.584656300138553","-19.1366868824548","1.29347016325109e-08","0.0496058998673158","-0.627308604570683","0.560785486001648","1.23993425665903e-07","0.382264981391091","0.364096304373182",NA,"327.981548938246","334.727034664394","7.71392719700614e-08","70","No gap","1.02918429157197","0.640102947180749","0.627612141503307","0.372387858496693","0.433033183967923","0.897064597354291","0.780816661333932","0.994707342778667","0.4872163625779","0.0244329489333597","0.01","0.1","","","","2.4472995007482","","","","","","","","",""
"38207","HOUSTWMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.00401954957467567","0.587012560572943","-18.8907360212741","1.25079786835257e-08","0.052256639984387","-0.619246232412539","0.623966358897893","2.62538754490477e-07","0.382230816231614","0.364061134356073",NA,"327.985420331252","334.7309060574","7.72844603869061e-08","70","No gap","1.0003059757437","0.797064039205191","0.58699801054856","0.41300198945144","0.151600539561277","0.621742221732937","0.945312249351581","0.9672996364382","0.476854002447598","0.0181789878285211","0.01","0.1","","","","2.46240957759808","","","","","","","","",""
"41201","REALLNMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.00965773869623376","0.587028875311339","-18.7841675726669","1.49366707207566e-08","-0.0337745599088378","-0.615752874069076","0.520164053711852","2.18997815976816e-07","0.382230580635625","0.36406089183079",NA,"327.985447026847","334.730932752995","7.72854624742081e-08","70","No gap","1.00244209755351","0.691870937330799","0.574798172839567","0.425201827160433","0.310085683941571","0.85780933887506","0.850690389728515","0.98088194589132","0.554471366296443","0.0172527278937709","0.01","0.1","","","","2.53891958382619","","","","","","","","",""
"44103","ism_man_newordersMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.0417018770423425","0.588274321117692","-18.3910829207337","7.22322278267262e-08","0.054351490978613","-0.602867394675649","0.589577672474822","2.4209398413485e-07","0.382212634530106","0.364042417898638",NA,"327.987480486421","334.732966212569","7.73618334948267e-08","70","No gap","1.08833295064714","0.688516474314813","0.621396974033653","0.378603025966347","0.363961391476271","0.893636165491039","0.872423136943779","0.994197730849228","0.348099675978286","0.0244648046800487","0.01","0.1","","","","2.48675095199141","","","","","","","","",""
"40221","M2REALMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-32.8097638541499","0.589324386135993","-18.6347021300446","2.32921618573205e-08","-0.0388056720267473","-0.61085333430972","0.639064972208147","2.05082807033597e-07","0.382197563412832","0.36402690351321",NA,"327.989188137629","334.734673863777","7.74260264790883e-08","70","No gap","1.02077741451346","0.483465155298166","0.674302417453543","0.325697582546457","0.372674757338753","0.66904679982558","0.778438653137752","0.996408804483629","0.465857243128352","0.0196181168123433","0.01","0.1","","","","2.55896246504558","","","","","","","","",""
